"4089","384","5","2017-06-08","2020-03-02","0000-00-00","PANELES LED USO INTERIOR","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","0"
"4090","361","5","2017-11-07","2020-11-06","0000-00-00","LUMINARIAS Y LAMPARAS LED","GOLDEN BROTHERS S.A.S.","RETILAP","Vencido","Ninguna","0"
"4091","363","1B","2017-03-29","0000-00-00","0000-00-00","LUMINARIA DECORATIVA LED","MY ELECTRICOS S.A.S","RETILAP","NA","Ninguna","0"
"4092","364","5","2017-04-07","2020-04-06","0000-00-00","JUGUETES","LOGISSMEX S.A.S","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4093","365","4","2015-08-04","2018-08-03","2017-04-11","LUMINARIAS Y BOMBILLAS LED","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","0"
"4094","366","1B","2017-04-21","0000-00-00","0000-00-00","LUMINARIAS METALHALIDE","MY ELECTRICOS S.A.S","RETILAP","NA","Ninguna","0"
"4095","367","5","2017-04-21","2020-04-20","0000-00-00","LUMINARIA LED SOLAR","ILUMINACION.CO S.A.S","RETILAP","Cancelado","Ninguna","0"
"4096","362","5","2017-11-07","2020-11-06","0000-00-00","LUMINARIAS Y LAMPARAS LED","TRUMBO LIMITED","RETILAP","Vencido","Ninguna","0"
"4097","369","1B","2017-04-25","0000-00-00","0000-00-00","LUMINARIAS METALHALIDE","MY ELECTRICOS S.A.S","RETILAP","NA","Ninguna","0"
"4098","370","5","2017-04-27","2020-04-26","0000-00-00","LUMINARIA LED HERMÉTICA","COMERCIALIZADORA DE ELÉCTRICOS BOGOTÁ S.A.S","RETILAP","Retirado","Ninguna","0"
"4099","372","5","2017-05-09","2020-05-08","0000-00-00","LUMINARIA LED HERMÉTICA","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","0"
"4100","373","1B","2017-05-09","0000-00-00","0000-00-00","GLOBOS DE LATEX","BOMBATEX PUBLICIDAD S.A.S","Resolución 3388 de 08 Septiembre de 2008.","NA","Ninguna","0"
"4101","374","5","2017-05-11","2020-05-10","0000-00-00","LAMPARAS O BOMBILLAS LED","GREENLIGHT S.A","RETILAP","Cancelado","Ninguna","1"
"4102","375","1B","2017-05-15","0000-00-00","0000-00-00","LUMINARIAS DECORATIVAS LED","MY ELECTRICOS S.A.S","RETILAP","NA","Ninguna","0"
"4103","376","5","2017-05-22","2020-05-21","0000-00-00","LUMINARIAS LED USO INTERIO","Feilo Sylvania Colombia S.A.","RETILAP","Cancelado","Ninguna","0"
"4104","379","1B","2017-06-01","0000-00-00","0000-00-00","JUGUETES","BOMBATEX PUBLICIDAD S.A.S","Resolución 3388 de 08 Septiembre de 2008.","NA","Ninguna","0"
"4105","380","1B","2017-06-01","0000-00-00","0000-00-00","ARTICULOS DE FIESTA Y CARNAVAL","BOMBATEX PUBLICIDAD S.A.S","Resolución 3388 de 08 Septiembre de 2008.","NA","Ninguna","0"
"4106","381","5","2017-06-01","2020-05-31","2017-06-12","LUMINARIAS Y LÁMPARAS LED","LED INDUSTRIAL GROUP COLOMBIA S.A.S","RETILAP","Cancelado","Ninguna","1"
"4107","382","4","2017-06-08","2019-01-29","0000-00-00","BOMBILLAS LED","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","0"
"4108","383","4","2017-06-08","2018-03-05","0000-00-00","TUBOS LED","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","0"
"4109","368","5","2017-04-25","2020-04-24","0000-00-00","CINTAS AISLANTES","TARSON Y CIA S.A.","RETIE","Vencido","Ninguna","0"
"4110","385","5","2017-06-09","2020-06-08","2019-02-05","CAJAS COMPACTAS Y ARMARIOS","ECOSYNERGIA SAS","RETIE","Vencido","Ninguna","3"
"4111","391","5","2017-07-07","2020-07-06","2019-02-11","TABLEROS ELÉCTRICOS","ELECTRICOS BOYACÁ","RETIE","Vencido","Ninguna","1"
"4112","410","5","2017-08-24","2020-08-23","0000-00-00","LUMINARIAS","Crossway","RETILAP","Vencido","Ninguna","0"
"4113","388","1B","2017-07-05","0000-00-00","0000-00-00","VAJILLAS DE VIDRIO","RODEO IMPORT S.A.","Resolución No. 1900 del 21 de julio de 2008","NA","Ninguna","0"
"4114","389","1B","2017-07-05","0000-00-00","0000-00-00","JUGUETES","RODEO IMPORT S.A.","Resolución 3388 de 08 Septiembre de 2008.","NA","Ninguna","0"
"4115","419","5","2017-09-22","2020-09-21","0000-00-00","TABLEROS ELÉCTRICOS DE BAJA TENSIÓN","SEM Ingeniería","RETIE","Vencido","Ninguna","0"
"4116","522","5","2017-06-01","2020-05-31","2018-04-05","RECONECTADORES AUTOMÁTICOS (RECLOSERS) TRIFÁSICOS CON ACCESORIOS Y REPUESTOS","Eaton Copper","RETIE","Vencido","Ninguna","0"
"4117","392","1B","2017-07-13","0000-00-00","0000-00-00","VAJILLAS DE CERÁMICA","RODEO IMPORT S.A.","Resolución No. 1900 del 21 de julio de 2008","NA","Ninguna","0"
"4118","393","4","2017-07-13","2020-07-12","0000-00-00","LUMINARIAS HERMÉTICAS","light cardi de colombia ltda","RETILAP","cancelado","Ninguna","0"
"4119","394","4","2017-07-19","2018-07-18","0000-00-00","ESTRUCTURAS METÁLICAS DE LÍNEAS DE TRANSMISIÓN A 500 KV Y 230 KV","AMITASHA ENTERPRISE","RETIE","Cancelado","Ninguna","0"
"4120","395","4","2017-07-13","2018-07-13","0000-00-00","ESTRUCTURAS METÁLICAS DE LÍNEAS DE TRANSMISIÓN A 500 KV Y 230 KV","EROS INFRAESTRUCTURES","RETIE","Cancelado","Ninguna","0"
"4121","396","4","2017-07-19","2018-07-18","0000-00-00","ESTRUCTURAS METÁLICAS DE LÍNEAS DE TRANSMISIÓN A 500 KV Y 230 KV","PHOENIX ESCTRUCTURAL","RETIE","Cancelado","Ninguna","0"
"4122","397","5","2017-07-19","2020-07-18","2018-02-14","LUMINARIAS LED USO INTERIOR","OSRAM","RETILAP","Vencido","Ninguna","2"
"4123","398","5","2017-07-21","2020-07-20","0000-00-00","LUMINARIAS DECORATIVAS LED DE USO INTERIOR 120-277V","GREENLIGHT","RETILAP","Cancelado","Ninguna","0"
"4124","400","5","2017-07-26","2020-07-25","0000-00-00","BOMBA SUMERGIBLE IP X8","IGNACIO GOMEZ IHM S.A.S.","RETIE","Cancelado","Ninguna","0"
"4125","401","5","2017-08-03","2020-08-02","0000-00-00","TABLERO DE BAJA TENSIÓN","Prodiel Colombia","RETIE","Cancelado","Ninguna","0"
"4126","874","NA","2019-07-05","0000-00-00","0000-00-00","ACCESORIOS PARA BAÑO","VIVETEX LTDA","NA","Vigente","Ninguna","0"
"4127","901","5","2019-08-02","2022-08-01","0000-00-00","ACCESORIOS PARA HERRAJES","TORNILLOS Y PARTES PLAZA S.A.","RETIE","Vigente","Ninguna","0"
"4128","1092","5","2019-11-29","2022-11-28","0000-00-00","AISLADORES","ENERGIA Y CONTROLES LTDA","RETIE","Vigente","Ninguna","0"
"4129","443","4","2017-11-08","2020-11-07","0000-00-00","LUMINARIA PARA TORRE DE ILUMINACIÓN","RIDE","RETILAP","Vencido","Ninguna","0"
"4130","387","5","2017-06-30","2020-06-29","2018-12-04","LUMINARIAS SOLAR LED ALUMBRADO EXTERIOR Y PÚBLICO","LOGIKE INTELLECTUS S.A.S","RETILAP","Vencido","Ninguna","1"
"4131","436","5","2017-10-30","2020-10-29","0000-00-00","TOMACORRIENTES E INTERRUPTORES","LA LIDER","RETIE","Vencido","Ninguna","0"
"4132","407","5","2017-08-17","2020-08-16","0000-00-00","JUGUETES FLEXIBLES","SANNIC IMPORTADORES S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4133","446","5","2017-11-14","2020-11-13","2019-01-10","REFLECTORES LED","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vencido","Ninguna","1"
"4134","545","5","2018-05-07","2021-05-06","2019-07-24","CAMPANAS LED","ESPECIALIDADES ELECTRICAS S.A.S","RETILAP","Vigente","Ninguna","1"
"4135","411","1B","2017-08-15","0000-00-00","0000-00-00","VAJILLAS DE PORCELANA","Gebara Yebara","Resolución No. 1900 del 21 de julio de 2008","NA","Ninguna","0"
"4136","732","5","2017-11-14","2020-11-13","2019-01-10","REFLECTORES LED","CEB IMPORTADORA S.A.S","RETILAP","Vencido","Ninguna","0"
"4137","413","5","2017-08-30","2020-08-29","2019-08-13","BOMBILLAS LED","FERRAGRO S.A.S.","RETILAP","Vencido","Ninguna","3"
"4138","414","5","0000-00-00","0000-00-00","0000-00-00","PELUCHES","Titan comercializadora","Resolución 0686 de 5 marzo del 2018 del Ministerio de salud y protección social","NO EMITIDO","Ninguna","0"
"4139","464","5","2018-01-12","2021-01-11","2019-09-25","AISLADORES DE PORCELANA","SKAITEKS COLOMBIA S.A.S","RETIE","Vencidos","Ninguna","1"
"4140","496","5","2018-03-21","2021-03-20","0000-00-00","TABLEROS ELÉCTRICOS","GABINETES Y COFRES DEL SUR","RETIE","Vigente","Ninguna","0"
"4141","417","5","2017-09-13","2020-09-12","0000-00-00","LUMINARIAS LED DECORATIVAS 100-120V","Arango Guevara","RETILAP","Cancelado","Ninguna","0"
"4142","418","5","2017-09-22","2020-09-21","0000-00-00","LUMINARIAS LED DE ALUMBRADO PÚBLICO","ZTE","RETILAP","Cancelado","Ninguna","0"
"4143","508","5","2018-03-21","2021-03-20","0000-00-00","ENCERRAMIENTOS PARA EQUIPO ELÉCTRICO","GABINETES Y COFRES DEL SUR","RETIE","Vigente","Ninguna","0"
"4144","406","5","2017-08-17","2020-08-16","0000-00-00","AISLADOR HÍBRIDO TIPO PIN","Melec","RETIE","Vencido","Ninguna","0"
"4145","424","5","2017-09-29","2020-09-28","2018-06-22","INTERRUPTORES Y DIMMERS MANUALES DE BAJA TENSIÓN","VR-INSTEON","RETIE","Vencido","Ninguna","1"
"4146","422","5","2017-09-28","2020-09-27","0000-00-00","LUMINARIAS DE MESA DE USO DECORATIVO","Discomer","RETILAP","Cancelado","Ninguna","0"
"4147","423","5","2017-09-29","2020-09-28","0000-00-00","GENERADORES DIESEL MONOFÁSICOS","ASTROEQUIPOS","RETIE","Cancelado","Ninguna","0"
"4148","420","5","2017-09-22","2020-09-21","0000-00-00","PELUCHES","Isaías 43","Resolución 0686 de 5 marzo del 2018 del Ministerio de salud y protección social","Vencido","Ninguna","0"
"4149","425","5","2017-09-29","2020-09-28","0000-00-00","GLOBOS PLÁSTICOS METALIZADOS","BODEGA ILUSION","Resolución 3388 de 08 Septiembre de 2008.","Cancelado","Ninguna","0"
"4150","426","5","2017-10-02","2020-10-01","0000-00-00","PLANTAS ELÉCTRICAS MONOFÁSICAS","TOYAMA","RETIE","Cancelado","Ninguna","0"
"4151","427","4","2017-10-09","2018-10-08","2017-10-10","TUBERÍA EMT MARCA TUBOMAC","CAMELECO","RETIE","Cancelado","Ninguna","1"
"4152","428","5","2017-11-07","2020-11-06","2019-06-27","ELECTROBOMBAS","AQUATRECE COLOMBIA SA","RETIE","Vencido","Ninguna","2"
"4153","429","5","2017-10-18","2020-10-17","0000-00-00","LÁMPARA DE MESA DECORATIVA LED","IMPROMARKETING","RETILAP","Cancelado","Ninguna","0"
"5056","371","4","2015-02-10","2018-02-09","2017-05-04","LUMINARIAS USO INTERIOR TIPO FLUORESCENTES Y TIPO LED, LUMINARIAS USO EXTERIOR TIPO LED","STAND ILUMINACIONES SAS","RETILAP","Vencidos","reemplaza al 0213-4 Versión 1<br>
","0"
"4155","403","5","2017-08-15","2020-08-14","0000-00-00","LUMINARIAS HERMÉTICAS","Diego Zuluaga","RETILAP","Vencido","Ninguna","0"
"4156","663","5","2018-10-09","2020-08-21","0000-00-00","JUGUETES","SANBEL LOGISTICS S.A.S.","Resolución 3388 de 08 Septiembre de 2008.","Vencido","Ninguna","0"
"4157","404","5","2017-08-15","2020-08-14","0000-00-00","SENSORES DE ILUMINACIÓN","Diego Zuluaga","RETILAP","Vencido","Ninguna","0"
"4158","569","1A","2018-06-07","0000-00-00","0000-00-00","MOTOR ELÉCTRICO USADO EN ELECTROBOMBA","ESCADA FINANCIAL CORP. SUCURSAL COLOMBIA","RETIE","interno","Ninguna","0"
"4159","570","1A","2018-06-07","0000-00-00","0000-00-00","MOTOR ELÉCTRICO USADO EN ELECTROBOMBA","ESCADA FINANCIAL CORP. SUCURSAL COLOMBIA","RETIE","interno","Ninguna","0"
"4160","408","5","2017-08-22","2020-08-21","2019-07-17","LUMINARIAS","ROBLAN EUROPA S.A.","RETILAP","Vencido","Ninguna","4"
"4161","439","5","2017-11-02","2020-11-01","0000-00-00","LÁMPARAS DECORATIVAS","NUEVA INC","RETILAP","Cancelado","Ninguna","0"
"4162","440","5","2017-11-07","2020-11-06","0000-00-00","BOMBILLAS HALÓGENAS","OSRAM","RETILAP","Cancelado","Ninguna","0"
"4163","416","5","2017-09-08","2020-07-07","2018-11-26","GENERADORES ELECTRICOS DIESEL Y GASOLINA","TARSON Y CIA S.A.","RETIE","Vencido","Ninguna","1"
"4164","442","5","2017-11-08","2020-11-07","0000-00-00","LUMINARIAS LED DE USO INTERIOR","EVERGREEN","RETILAP","Cancelado","Ninguna","0"
"4165","431","5","2017-10-20","2020-10-19","2019-04-15","BOMBILLAS LED","GREENLIGHT S.A.","RETILAP","Vencido","Ninguna","1"
"4166","412","5","2017-08-29","2020-08-28","2018-08-29","ILUMINACIÓN LED DECORATIVA","Discomer","RETILAP","Vencido","Ninguna","1"
"4167","415","5","2017-09-06","2020-09-05","2018-07-25","LUMINARIAS LED USO DECORATIVO","GREENLIGHT S.A.","RETILAP","Vencido","Ninguna","1"
"4168","447","5","2017-11-14","2020-11-13","0000-00-00","REFLECTORES LED","Electrosoluciones","RETILAP","Cancelado","Ninguna","0"
"4169","457","5","2017-12-20","2020-12-19",NULL,"TUBERÍA CONDUIT","TECNOLOGÍA PLÁSTICA - TECNOSA S.A.S.","RETIE","Vencidos","Ninguna","0"
"4170","421","5","2017-09-29","2020-09-28","0000-00-00","ESTRUCTURA METÁLICA PARA CONSTRUCCIÓN DE TORRE DE ENERGÍA ELÉCTRICA","KARAMTARA","RETIE","Vencido","Ninguna","0"
"4171","450","4","2017-11-21","2020-11-20","0000-00-00","TUBOS LED","LED ILLUMINATION CONCEPTS S.A.S","RETILAP","Cancelado","Ninguna","0"
"4172","434","5","2017-10-25","2020-10-24","0000-00-00","HERRAJES PARA LÍNEAS DE TRANSMISIÓN","INDUSTRIAS ARRUTI S.A.","RETIE","Vencido","Ninguna","0"
"4173","494","5","2018-03-06","2021-03-05","0000-00-00","TABLEROS ELÉCTRICOS","ATIELEC","RETIE","Vigente","Ninguna","0"
"4174","453","5","2017-11-27","2020-11-26","0000-00-00","LUMINARIA DE USO INTERIOR","PATMORAL","RETILAP","Cancelado","Ninguna","0"
"4175","499","5","2018-03-06","2021-03-05","0000-00-00","ENCERRAMIENTOS PARA EQUIPO ELÉCTRICO","ATIELEC","RETIE","Vigente","Ninguna","0"
"4176","452","5","2017-11-24","2020-11-23","2019-05-06","INTERRUPTORES MANUALES DE BAJA TENSIÓN","DISTRIBUIDORA OLAYA","RETIE","Vigente","Ninguna","1"
"4177","456","5","2017-12-05","2020-12-04","0000-00-00","LÁMPARAS FLUORESCENTES CON BALASTO INCORPORADO","DISCOMER","RETILAP","Cancelado","Ninguna","0"
"4178","455","5","2017-12-04","2020-12-03",NULL,"CAJA PLÁSTICAS DE USO ELÉCTRICO","ARNESES Y GOMAS S.A","RETIE","Vencidos","Ninguna","0"
"4179","458","5","2017-12-18","2020-12-17",NULL,"GENERADOR ELÉCTRICO A GASOLINA","H UJUETA S.A","RETIE","Vencidos","Ninguna","0"
"4180","487","5","2018-02-12","2021-02-11","0000-00-00","GENERADOR ELÉCTRICO A DIESEL","H UJUETA S.A","RETIE","Vigente","Ninguna","0"
"4181","459","5","2017-12-18","2020-12-17","2018-10-25","GENERADOR ELÉCTRICO A GASOLINA","H UJUETA S.A","RETIE","Vencidos","Ninguna","1"
"4182","435","5","2017-10-25","2020-10-24","0000-00-00","CONECTORES PARA SUBESTACION","ARRUTI SUBESTACIONES S.A.","RETIE","Vencido","Ninguna","0"
"4183","463","5","2018-01-09","2021-01-08","0000-00-00","BOMBILLAS FLUORESCENTES COMPACTAS CON BALASTO INCORPORADO","COMERCIALIZADORA INTERNACIONAL GRAN DISTRIBUIDORA DEL ORIENTE LTDA","RETILAP","Cancelado","Ninguna","0"
"5052","476","5","2018-02-01","2021-01-31",NULL,"JUGUETES","LOPEZ ARISTIZABAL JULIAN ANDRES","Todos los requisitos aplicables de la Resolución 3388 de 2008, modificada por la Resolución 3117 de 2017","Vencidos","Ninguno","0"
"4185","574","5","2018-06-14","2021-01-29","2018-10-02","IMPULSORES PARA CERCA ELÉCTRICA","DISTRICAMPO S.A.S.","RETIE","Vencidos","Ninguna","2"
"4186","575","5","2018-10-03","2021-01-29",NULL,"IMPULSORES PARA CERCA ELÉCTRICA","FERRAGRO S.A.S.","RETIE","Vencidos","Ninguna","0"
"4187","468","5","2018-01-22","2021-01-21","2018-06-21","BOMBILLAS LED","OPTION S.A.","RETILAP","Vencidos","Ninguna","1"
"4188","469","5","2018-01-24","2021-01-23","0000-00-00","BOMBILLAS LED","Discomer","RETILAP","Cancelado","Ninguna","0"
"4189","438","5","2017-11-01","2020-10-31","0000-00-00","DESCARGADORES DE SOBRETENSIÓN","HUBELL POWER SYSTEMS","RETIE","Vencido","Ninguna","0"
"4190","432","5","2017-10-23","2020-10-22","2019-06-17","PELUCHES","TITAN COMERCIALIZADORA S.A.S.","Resolución 0686 de 5 marzo del 2018 del Ministerio de salud y protección social","Vencido","Ninguna","6"
"4191","472","1A","2018-01-30",NULL,NULL,"TABLERO DE CONTROL Y MONITOREO","CMS S.A.S.","RETIE","Vigente ","Ninguna","0"
"4192","462","4","2018-01-05","2021-01-04","0000-00-00","LED DOWNLIGHT","LED ILLUMINATION CONCEPTS S.A.S","RETILAP","Cancelado","Ninguna","0"
"4193","474","5","2018-02-01","2021-01-31","0000-00-00","INTERRUPTORES Y DIMMERS","SOL LIGHT FH","RETIE","Cancelado","Ninguna","0"
"4194","475","5","2018-02-01","2021-01-31","0000-00-00","TOMACORRIENTES E INTERRUPTORES","SOL LIGHT FH","RETIE","Cancelado","Ninguna","0"
"4195","444","5","2017-11-08","2020-11-07","0000-00-00","RECONECTADORES AUTOMÁTICOS (RECLOSERS) TRIFÁSICOS CON ACCESORIOS Y REPUESTOS","EATON INDUSTRIES COLOMBIA","RETIE","Vencido","Ninguna","0"
"4196","477","5","2018-02-01","2021-01-31","0000-00-00","RECONECTADORES","MELEC","RETIE","Cancelado","Ninguna","0"
"4197","478","5","2018-02-01","2021-01-31","0000-00-00","LUMINARIA DECORATIVA NAVIDEÑA","ECG ELECTRONICS COMERCIALIZADORA S.A.","RETILAP","Cancelado","Ninguna","0"
"4198","479","5","2018-02-02","2021-02-01","0000-00-00","BOMBILLAS LED","LUXODATA","RETILAP","Cancelado","Ninguna","0"
"4199","480","5","2018-02-01","2021-01-31","0000-00-00","INTERRUPTORES Y DIMMERS","Boxfull 26","RETIE","Cancelado","Ninguna","0"
"4200","481","5","2018-02-01","2021-01-31","0000-00-00","TOMACORRIENTES E INTERRUPTORES","Boxfull 26","RETIE","Cancelado","Ninguna","0"
"4201","482","5","2018-02-06","2021-02-05","0000-00-00","AISLADORES POLIMÉRICOS DE SUSPENSIÓN Y RETENCIÓN","BERNARDO ANGEL M Y CIA S.A.S. (Guangzhou)","RETIE","Vigente","Ninguna","0"
"4202","483","5","2018-02-06","2021-02-05","0000-00-00","AISLADORES POLIMÉRICOS DE SUSPENSIÓN Y RETENCIÓN","BERNARDO ANGEL M Y CIA S.A.S. (York)","RETIE","Vigente","Ninguna","0"
"4203","486","5","2018-02-08","2021-02-07","2018-09-26","CABLES","Marlew","RETIE","Suspendido","Ninguna","1"
"4204","488","5","2018-02-16","2021-02-15","0000-00-00","GRUPOS ELECTRÓGENOS","ANTONIO SPATH","RETIE","Cancelado","Ninguna","0"
"4205","539","5","2018-04-26","2021-04-25","2019-04-09","LUMINARIAS LED USO INTERIOR","UNIFER S.A.","RETILAP","Vigente","Ninguna","1"
"4206","490","5","2018-02-19","2021-02-18","0000-00-00","VAJILLAS","Importaciones y Negocios","Resolución 1900 del 21 de julio de 2008","Cancelado","Ninguna","0"
"4207","492","1B","2018-02-23","0000-00-00","0000-00-00","BOMBAS CENTRÍFUGAS MULTIETAPAS CON MOTOR ELÉCTRICO IP55","IGNACIO GOMEZ IHM S.A.S.","RETIE","NA","Ninguna","0"
"4208","495","5","2018-04-02","2021-04-01","0000-00-00","CAJAS DE PASO","ISEMT","RETIE","Suspendido","Ninguna","0"
"4209","454","5","2017-12-04","2020-12-03",NULL,"CONDENSADORES MONOFÁSICOS CON Y SIN FUSIBLE INTERNO CON SUS RESPECTIVOS ACCESORIOS Y REPUESTOS","EATON INDUSTRIES COLOMBIA","RETIE","Vencidos","Ninguna","0"
"4210","497","5","2018-03-06","2021-03-05","0000-00-00","PANEL LED","ELECTRICABLES DE LA 18","RETILAP","Cancelado","Ninguna","1"
"4211","498","5","2018-03-06","2021-03-05","2018-04-20","PANEL LED","FALED IMPORTACIONES","RETILAP","Retirado","Ninguna","1"
"4212","451","5","2017-11-23","2020-11-22","2019-03-20","PELUCHES","ELKIN FERNANDO GIRALDO ZULUAGA","Resolución 0686 de 5 marzo del 2018 del Ministerio de salud y protección social","Retirado","Ninguna","1"
"4213","500","1B","2018-03-08","0000-00-00","0000-00-00","VAJILLAS DE VIDRIO","DISCOMER US","Resolución 1900 del 21 de julio de 2008.","NA","Ninguna","0"
"4214","501","1B","2018-03-08","0000-00-00","0000-00-00","VAJILLAS DE VIDRIO Y CERÁMICA","DISCOMER US","Resolución 1900 del 21 de julio de 2008.","NA","Ninguna","0"
"4215","493","5","2018-02-28","2021-02-27","2020-01-16","CABLES PARA USO ELÉCTRICO","Southwire","RETIE","Vigente","Ninguna","3"
"4216","540","5","2018-05-02","2021-05-01","2019-10-10","HERRAJES PARA LÍNEAS DE TRANSMISIÓN Y DISTRIBUCIÓN","KARAMTARA ENGINEERING PVT. LTD","RETIE","Vigente","Ninguna","1"
"4217","504","5","2018-03-15","2021-03-14","2019-09-11","AISLADORES POLIMÉRICOS","HUBBELL","RETIE","Vigente","Ninguna","1"
"4218","505","5","2018-03-15","2021-03-14","0000-00-00","AISLADORES POLIMÉRICOS","HUBBELL","RETIE","Vigente","Ninguna","0"
"4219","506","5","2018-03-15","2021-03-14","0000-00-00","LUMINARIAS LED DE ALUMBRADO PÚBLICO","TDI sistemas","RETILAP","Cancelado","Ninguna","0"
"4220","466","5","2018-01-19","2021-01-18","2019-09-25","ELECTROBOMBAS","COLCERAMICA","RETIE","Vencidos","Ninguna","2"
"4221","514","5","2018-04-03","2020-12-27","2018-04-23","PANELES LED DE USO INTERIOR","IMPORTADORA Y COMERCIALIZADORA H.L S.A.S","RETILAP","Vencidos","Ninguna","1"
"4222","509","5","2018-03-21","2021-03-20","2018-04-20","REFLECTORES LED","ELECTRICABLES DE LA 18","RETILAP","Cancelado","Ninguna","1"
"4223","510","5","2018-03-21","2021-03-20","2018-04-20","REFLECTORES LED","FALED IMPORTACIONES","RETILAP","Retirado","Ninguna","1"
"4224","470","5","2018-01-30","2021-01-29",NULL,"LÁMPARAS Y LUMINARIAS LED","STAND ILUMINACIONES S.A.S.","RETILAP","Vencidos","Ninguna","0"
"4226","507","5","2018-03-21","2021-03-20","2020-01-23","CONECTORES PREMOLDEADOS","EATON INDUSTRIES COLOMBIA","RETIE","Vigente","Ninguna","1"
"4227","513","5","2018-03-27","2021-03-25","0000-00-00","LUMINARIAS DE ALUMBRADO PÚBLICO","GDS Holding SRL","GSCL005 -rev1- 2017-03-22 (TCA) y GSCL005 - Luminarias LED para iluminación pública","NA","Ninguna","0"
"5053","449","5","2017-11-15","2020-11-14",NULL,"LUMINARIAS DE EMERGENCIA LED USO INTERIOR","NINGBO YUSING LIGHTING CO., LTD.","RETILAP","Vencidos","Ninguno","0"
"4229","531","5","2018-04-20","2021-04-19","0000-00-00","CODOS APARTARRAYOS","EATON INDUSTRIES COLOMBIA S.A.S.","RETIE","Vigente","Ninguna","0"
"4230","516","5","2018-04-04","2021-04-03","2019-01-25","BOMBILLAS O LÁMPARAS LED","COMERCIALIZADORA INTERNACIONAL GRAN DISTRIBUIDORA DEL ORIENTE LTDA","RETILAP","Cancelado","Ninguna","1"
"4231","517","5","2018-04-04","2021-04-03","0000-00-00","TUBOS LED T8","LIGHT CARDI DE COLOMBIA LTDA","RETILAP","Cancelado","Ninguna","0"
"4232","524","5","2018-04-05","2021-04-04","0000-00-00","POSTES METÁLICOS DE ALUMBRADO PÚBLICO","Ingeniería en Galvanizados de Occidente SAS","RETILAP","Vigente","Ninguna","0"
"4233","525","5","2018-04-05","2021-04-04","0000-00-00","BRAZOS O SOPORTES METÁLICOS PARA LUMINARIAS","Ingeniería en Galvanizados de Occidente SAS","RETILAP","Vigente","Ninguna","0"
"4234","520","5","2018-04-04","2021-04-03","2018-12-12","LUMINARIAS LED USO INTERIOR","WILSON CORTES FERNANDEZ","RETILAP","Cancelado","Ninguna","1"
"4235","521","1B","2018-03-04","0000-00-00","0000-00-00","IMPULSORES PARA CERCA ELÉCTRICA","FERRAGRO S.A.S.","RETIE","NA","Ninguna","0"
"4236","523","5","2018-04-05","2021-04-04","2018-06-20","POSTES METÁLICOS DE DISTRIBUCIÓN ELÉCTRICA","Ingeniería en Galvanizados de Occidente SAS","RETIE","Vigente","Ninguna","1"
"4237","534","5","2018-04-24","2021-04-23","2019-05-30","TABLEROS ELECTRICOS DE BAJA TENSION","ELECTRICOS Y CONTROLES SAS","RETIE","Vigente ","Ninguna","1"
"4238","535","5","2018-04-24","2021-04-23","2019-05-30","ENCERRAMIENTOS PARA EQUIPO ELÉCTRICO","ELECTRICOS Y CONTROLES SAS","RETIE","Vigente ","Ninguna","1"
"4239","512","5","2018-03-27","2021-03-26","2019-10-02","DPS - DISPOSITIVOS DE PROTECCIÓN CONTRA SOBRETENSIONES TRANSITORIAS PARA BAJA TENSIÓN
UC: 150V Y 320V","DELARCO S.A.S","RETIE","Vigente","Ninguna","1"
"4242","502","5","2018-03-09","2021-03-08","2019-10-03","CABLES PRE ENSAMBLADOS DE ALUMINIO PARA LÍNEAS AÉREAS DE BAJA TENSIÓN 600V","SKAITEKS COLOMBIA S.A.S","RETIE","Vigente","Ninguna","1"
"4243","528","5","2018-04-12","2021-04-11","0000-00-00","CABLES PARA USO ELÉCTRICO ACSR","DYCON","RETIE","Cancelado","Ninguna","0"
"4244","529","5","2018-04-16","2021-04-15","0000-00-00","LUMINARIAS LED DE ALUMBRADO PÚBLICO","HUMANLITECH","RETILAP","Cancelado","Ninguna","0"
"4245","467","5","2018-01-19","2021-01-18","2019-09-25","GRUPOS ELECTRÓGENOS","ANTONIO SPATH","RETIE","Vencidos","Ninguna","2"
"4246","471","5","2018-01-30","2021-01-29","2019-09-26","GRUPOS ELECTRÓGENOS","ANTONIO SPATH","RETIE","Vencidos","Ninguna","1"
"4247","489","5","2018-02-16","2021-02-15","0000-00-00","GRUPOS ELECTRÓGENOS","ANTONIO SPATH","RETIE","Vigente","Ninguna","0"
"4250","526","5","2018-04-09","2021-04-08","2020-02-25","HERRAJES PARA LÍNEAS DE TRANSMISIÓN","NUOVA ELETTROMECCANICA SUD S.p.A","RETIE","Vigente","Ninguna","2"
